date,dataoqiao,shawo,xinbaliqiao,wangjiabai,wucun,huairoushuiku
2022/1/20 8:00,17.319,10.72,9.677,13.35868,16.23144,11.752
2022/1/20 12:00,16.098,11.012,11.371,14.21794,17.928089,11.833
2022/1/20 16:00,15.746,11.965,13.149,14.83172,18.40213,11.809
2022/1/20 20:00,18.377001,12.039,12.593,14.69023,18.146919,11.945
2022/1/21 0:00,18.422001,11.607,9.836,14.05122,17.705865,11.909
2022/1/21 4:00,17.981001,10.555,9.784,13.61037,17.264811,11.925
2022/1/21 8:00,17.516001,10.385,10.23625,13.27254,16.86554,11.832
2022/1/21 12:00,18.606001,10.674,10.6885,13.51345,17.135441,11.811
2022/1/21 16:00,18.819,11.306,11.14075,14.29293,17.60885,11.826
2022/1/21 20:00,19.264,11.469,11.593,14.40534,17.271999,11.838
2022/1/22 0:00,18.42,11.238,10.088,13.90669,17.0719345,11.82
2022/1/22 4:00,17.483999,11.245,9.489,13.48022,16.87187,11.8435
2022/1/22 8:00,16.84,10.912,9.484,12.97171,16.75104,11.867
2022/1/22 12:00,16.021,10.823,12.302,12.9866,17.25482,11.8925
2022/1/22 16:00,15.143,10.974,13.768,13.6248,17.572599,11.918
2022/1/22 20:00,18.299,10.913,12.508,14.12837,17.451191,11.922
2022/1/23 0:00,18.224001,11.165,10.633,14.13929,16.956329,11.967
2022/1/23 4:00,17.132999,11.202,9.854,13.74998,16.429211,11.959
2022/1/23 8:00,16.979,11.149,9.622,12.98045,16.021021,11.95
2022/1/23 12:00,16.886,11.089,11.2,12.57899,16.15941,11.941
2022/1/23 16:00,13.99,11.04,12.702,12.8384,16.80444,11.962
2022/1/23 20:00,13.74,10.886,11.742,13.68777,16.20435,11.769
2022/1/24 0:00,16.834,11.119,10.242,14.02189,15.80135,11.771
2022/1/24 4:00,16.639,11.513,9.515,14.35601,15.34238,11.795
2022/1/24 8:00,15.658,11.279,9.351,13.2554,15.02105,11.845
2022/1/24 12:00,12.513,10.973,12.187,12.59415,15.95622,11.7495
2022/1/24 16:00,13.245,10.839,12.74,13.61299,16.470249,11.654
2022/1/24 20:00,17.288,10.705,11.274,14.50224,15.81712,11.719
2022/1/25 0:00,16.750999,10.992,9.71,14.75152,15.44414,11.77
2022/1/25 4:00,16.396999,10.954,9.371,14.29014,15.03367,11.858
2022/1/25 8:00,16.208,10.853,9.392,12.79305,14.63687,11.946
2022/1/25 12:00,16.523001,11.127,12.951,12.43579,15.5486,11.921
2022/1/25 16:00,17.507999,11.528,14.845,13.03059,15.67569,11.9445
2022/1/25 20:00,17.02,11.673,12.671,13.74107,15.39153,11.968
2022/1/26 0:00,16.672001,11.037,11.333,14.62862,15.181445,11.759
2022/1/26 4:00,16.069,10.69,9.697,14.04562,14.97136,11.761
2022/1/26 8:00,15.887,10.609,9.589,12.89601,14.7106,11.848
2022/1/26 12:00,17.471001,10.848,12.616,12.42326,15.61235,11.887
2022/1/26 16:00,18.275999,11.506,14.428,12.89698,15.88985,12.003
2022/1/26 20:00,18.319,12.08,13.084,13.78295,15.48561,11.778
2022/1/27 0:00,17.834999,11.592,10.402,14.70191,15.57271,11.755
2022/1/27 4:00,17.861,10.766,10.787,15.04992,15.38038,11.732
2022/1/27 8:00,17.57,10.407,9.449,13.9229,15.38676,11.744
2022/1/27 12:00,18.657,11.125,12.842,13.13695,17.001539,11.803
2022/1/27 16:00,19.305,12.246,14.139,13.64193,17.72809,11.817
2022/1/27 20:00,19.209,12.104,12.597,14.72935,17.25145,11.833
2022/1/28 0:00,18.881001,11.335,9.907,15.45851,16.690815,11.732
2022/1/28 4:00,18.59,11.176,9.479,14.84814,16.13018,11.824
2022/1/28 8:00,18.448,11.025,9.632,13.92322,16.064659,11.871
2022/1/28 12:00,19.174999,11.351,13.255,13.67933,16.589649,11.895
2022/1/28 16:00,20.438,12.107,15.161,14.37412,16.54908,11.944
2022/1/28 20:00,20.025,12.518,13.01,14.92769,16.50153,11.888
2022/1/29 0:00,19.353001,11.975,10.563,15.29191,16.37496,11.875
2022/1/29 4:00,18.688999,11.366,9.55,15.59624,16.088711,11.8765
2022/1/29 8:00,18.302999,11.114,9.526,15.31268,15.93365,11.878
2022/1/29 12:00,17.534,11.452,14.418,14.61234,16.467251,11.881
2022/1/29 16:00,19.625,12.385,15.086,14.81798,17.41787,11.893
2022/1/29 20:00,19.691999,12.796,13.075,14.95604,17.093981,11.776
2022/1/30 0:00,19.125,11.71,10.268,15.37151,16.754715,11.876
2022/1/30 4:00,18.528999,11.326,9.418,15.74141,16.415449,11.8795
2022/1/30 8:00,18.080999,11.07,9.259,15.08883,16.071199,11.883
2022/1/30 12:00,19.291,11.277,13.7,14.57489,16.96558,11.905
2022/1/30 16:00,19.688,12.328,14.615,14.60625,17.57033,11.978
2022/1/30 20:00,18.361,12.657,12.65,15.00775,17.209629,11.879
2022/1/31 0:00,16.101,11.542,9.945,15.62738,17.007401,11.905
2022/1/31 4:00,18.542999,11.052,9.578,15.13013,16.40152,11.8765
2022/1/31 8:00,18.209999,10.867,9.499,14.40597,15.98503,11.848
2022/1/31 12:00,18.764999,11.446,13.717,14.28317,16.342449,11.81
2022/1/31 16:00,17.464001,12.514,14.811,14.58831,16.379829,11.959
2022/1/31 20:00,16.618999,12.183,12.652,14.32244,16.07221,11.806
2022/2/1 0:00,15.432,11.192,10.351,13.433565,13.1322,11.616
2022/2/1 4:00,15.077,11.046,10.068,12.54469,13.02372,11.426
2022/2/1 8:00,15.2685,10.862,10.112,12.77137,13.02601,11.437
2022/2/1 12:00,15.46,11.243,12.047,12.52217,13.21325,11.441
2022/2/1 16:00,15.689,11.68,13.88,12.22502,13.34503,11.467
2022/2/1 20:00,15.487,11.575,12.504,12.860795,13.17509,11.60033333
2022/2/2 0:00,16.246,11.709,11.268,13.49657,16.353741,11.73366667
2022/2/2 4:00,15.842,10.962,10.277,13.31881,16.17701,11.867
2022/2/2 8:00,15.023,11.018,10.307,12.83077,16.25177,11.812
2022/2/2 12:00,14.204,11.602,13.899,12.80992,16.875231,12.004
2022/2/2 16:00,16.785999,13.081,15.053,13.29708,17.1464,11.988
2022/2/2 20:00,16.945999,13.481,12.787,13.78636,16.84165,11.994
2022/2/3 0:00,13.758,12.271,9.566,12.57447,14.04086,12.11
2022/2/3 4:00,13.52,10.728,8.854,13.21847,13.87049,12.088
2022/2/3 8:00,13.027,10.111,9.12,12.59478,13.85126,12.066
2022/2/3 12:00,13.388,11.25,13.091,12.62121,14.48844,12.187
2022/2/3 16:00,14.167,12.642,15.079,12.66961,15.06138,12.213
2022/2/3 20:00,14.197,11.748,12.518,12.85506,15.16486,12.275
2022/2/4 0:00,9.976,11.289,10.606,10.977356,13.9872,11.757
2022/2/4 4:00,9.431,9.895,9.416,9.099652,13.30643,11.566
2022/2/4 8:00,8.595,8.962,9.594,9.197338,13.20461,11.589
2022/2/4 12:00,11.103,10.281,11.406,9.241025,14.2287,11.547
2022/2/4 16:00,10.944,13.906,12.134,8.898581,15.42669,11.572
2022/2/4 20:00,10.481,14.859,10.915,8.899688,15.03723,11.651
2022/2/5 0:00,10.814,13.855,8.785,8.481006,14.03928,9.839
2022/2/5 4:00,9.817,10.046,8.496,8.062324,13.04133,9.729
2022/2/5 8:00,10.475,8.302,8.177,7.247785,13.20275,9.792
2022/2/5 12:00,12.527,8.773,10.677,9.042193,15.73477,10.008
2022/2/5 16:00,19.996,12.329,10.45,9.039226,16.75868,9.868
2022/2/5 20:00,13.062,16.691999,9.097,9.285657,10.62344,10.091
2022/2/6 0:00,6.413,14.892,6.906,9.15025075,12.64971,10.237
2022/2/6 4:00,4.13,14.217,5.825,9.0148445,10.70775,9.663
2022/2/6 8:00,3.224,12.023,6.951,8.87943825,9.803339,9.901
2022/2/6 12:00,3.863,14.495,9.947,8.744032,12.1655,12.767
2022/2/6 16:00,7.643,16.389999,10.888,6.16164,15.12013,10.683
2022/2/6 20:00,7.195,17.615999,9.414,3.579248,13.561,11.381
2022/2/7 0:00,5.142,5.779,3.696,0.0755,12.68882329,12.388
2022/2/7 4:00,4.203,5.073,3.407,0.075861,11.81664657,10.593
2022/2/7 8:00,4.811,4.344,3.618,0.075694,10.94446986,10.495
2022/2/7 12:00,9.064,5.28,4.352,1.994458,10.07229314,13.405
2022/2/7 16:00,12.41,5.778,5.679,2.542733,9.200116429,14.352
2022/2/7 20:00,7.865,6.781,4.73,1.366996,8.327939714,15.42
2022/2/8 0:00,11.099,9.1926002,5.8824,1.85864775,7.455763,13.064
2022/2/8 4:00,14.333,11.6042004,7.0348,2.3502995,4.185842,9.288
2022/2/8 8:00,10.811,14.0158006,8.1872,2.84195125,3.667973,10.069
2022/2/8 12:00,18.351999,16.4274008,9.3396,3.333603,9.541295,12.866
2022/2/8 16:00,21.847,18.839001,10.492,4.321967,12.04161,15.636
2022/2/8 20:00,19.492001,15.439,8.98,3.809828,8.944503,12.952
2022/2/9 0:00,13.3490005,9.832,6.811,6.250413,11.24198,11.167
2022/2/9 4:00,7.206,8.188,6.075,1.895204,10.03503,10.251
2022/2/9 8:00,6.49,8.341,6.612,2.082623,9.744075,10.202
2022/2/9 12:00,11.903,9.4,9.383,5.552711,16.754749,12.571
2022/2/9 16:00,13.118,10.491,11.738,9.328558,22.80604,13.553
2022/2/9 20:00,11.396,12.728,8.527,8.330393,14.43254,12.658
2022/2/10 0:00,9.853,8.147,6.838,7.934594,13.78216,11.053
2022/2/10 4:00,8.31,7.578,6.853,3.890187,13.13973,10.678
2022/2/10 8:00,7.449,7.04,6.835,2.335381,12.53735,9.806
2022/2/10 12:00,6.938,7.212,7.623,2.044708,13.37511,11.012
2022/2/10 16:00,7.49975,7.295,8.185,2.371832,11.70539,11.565
2022/2/10 20:00,8.0615,7.358,7.598,2.618226,9.175846,11.283
2022/2/11 0:00,8.62325,9.864,9.172,6.973037,10.10851,9.413
2022/2/11 4:00,9.185,10.014,8.579,7.254228,9.858493,9.217
2022/2/11 8:00,9.205,9.909,8.558,7.366877,9.656446,9.42
2022/2/11 12:00,10.289,9.816,9.853,8.20965,10.5984,9.679
2022/2/11 16:00,11.196,9.824,10.254,8.65319,11.53943,9.703
2022/2/11 20:00,10.105,9.475,10.396,10.79541,11.521,9.412
2022/2/12 0:00,11.23825,11.933,10.974,11.7435,11.67722,10.925
2022/2/12 4:00,12.3715,12.17,10.228,11.77619333,11.73880667,10.812
2022/2/12 8:00,13.50475,12.407,9.482,11.80888667,11.80039333,10.699
2022/2/12 12:00,14.638,12.353,10.423,11.84158,11.86198,10.804
2022/2/12 16:00,14.413,11.805,10.789,12.29458,12.31032,10.966
2022/2/12 20:00,14.128,11.879,10.261,12.28509,12.05339,10.619
2022/2/13 0:00,14.3722,11.715,10.685,12.445742,12.604094,10.9618
2022/2/13 4:00,14.6164,11.551,11.109,12.606394,13.154798,11.3046
2022/2/13 8:00,14.8606,11.387,11.533,12.767046,13.705502,11.6474
2022/2/13 12:00,15.1048,11.223,11.957,12.927698,14.256206,11.9902
2022/2/13 16:00,15.349,11.059,12.381,13.08835,14.80691,12.333
2022/2/13 20:00,15.083,11.547,11.578,12.78502,14.41295,12.232
2022/2/14 0:00,12.852,11.4455,9.817,12.88421,14.08957,12.216
2022/2/14 4:00,11.37,11.344,9.229,13.23468,14.01459,12.223
2022/2/14 8:00,11.938,10.96,9.583,12.74989,13.67662,12.198
2022/2/14 12:00,14.727,11.036,12.79,12.65733,13.87146,12.222
2022/2/14 16:00,15.446,11.473,15.183,13.07945,14.18032,12.066
2022/2/14 20:00,15.048,11.777,12.572,13.27205,14.02086,12.1895
2022/2/15 0:00,14.737,11.769,9.945,13.47578,13.77314,12.313
2022/2/15 4:00,14.372,11.39,9.726,13.58005,13.46669,12.206
2022/2/15 8:00,13.548,10.978,9.845,13.05036,13.33844,12.233
2022/2/15 12:00,14.497,11.277,12.694,13.11338,13.60579,12.2325
2022/2/15 16:00,14.785,12.039,15.245,13.72772,13.91873,12.232
2022/2/15 20:00,13.704,12.429,13.03,14.24805,13.84717,12.183
2022/2/16 0:00,11.799,12.262,10.089,15.08914,13.6435,12.2265
2022/2/16 4:00,11.012,11.941,9.31,14.84964,13.42866,12.27
2022/2/16 8:00,12.159,11.2,8.881,13.80096,13.28769,12.282
2022/2/16 12:00,12.635,11.182,12.393,13.21346,13.56353,12.299
2022/2/16 16:00,14.428,11.698,14.734,13.66076,13.83986,12.311
2022/2/16 20:00,15.137,12,13.312,14.37463,13.70811,12.323
2022/2/17 0:00,14.72,12.228,9.543,15.44108,13.55267,12.335
2022/2/17 4:00,13.988,12.03,8.966,15.56503,13.31261,12.318
2022/2/17 8:00,12.607,11.498,9.025,14.24244,13.26575,12.301
2022/2/17 12:00,12.696,11.555,12.096,13.71987,13.5483,12.313
2022/2/17 16:00,13.972,11.874,14.496,13.77188,13.82532,12.329
2022/2/17 20:00,14.889,12.175,12.484,14.18916,13.49089,12.345
2022/2/18 0:00,14.912,12.171,9.612,15.23919,13.32514,12.361
2022/2/18 4:00,14.316,11.755,9.245,15.42827,13.08885,12.29
2022/2/18 8:00,13.125,11.362,9.271,14.69851,13.04227,12.28
2022/2/18 12:00,12.109,11.479,11.939,13.95934,13.27635,12.3225
2022/2/18 16:00,13.337,11.808,14.297,13.84466,13.45498,12.365
2022/2/18 20:00,14.395,11.979,13.349,14.2066,13.31294333,12.348
2022/2/19 0:00,14.785,11.953,9.703,14.04574,13.17090667,12.247
2022/2/19 4:00,14.22,11.705,9.359,15.25736,13.02887,12.093
2022/2/19 8:00,13.883,11.129,9.373,14.84024,13.03201,11.933
2022/2/19 12:00,14.061,11.2,12.888,13.70762,13.07931,12.306
2022/2/19 16:00,13.67,11.604,15.228,13.904,13.28414,12.156
2022/2/19 20:00,14.502,12.412,13.042,14.1363,13.15643,12.164
2022/2/20 0:00,14.41666667,12.36742857,12.54942857,14.20687,13.14489,12.14642857
2022/2/20 4:00,14.33133333,12.32285714,12.05685714,14.27744,13.13335,12.12885714
2022/2/20 8:00,14.246,12.27828571,11.56428571,14.34801,13.12181,12.11128571
2022/2/20 12:00,14.16066667,12.23371429,11.07171429,14.41858,13.11027,12.09371429
2022/2/20 16:00,14.07533333,12.18914286,10.57914286,14.48915,13.09873,12.07614286
2022/2/20 20:00,13.99,12.14457143,10.08657143,14.55972,13.08719,12.05857143
2022/2/21 0:00,13.466,12.1,9.594,14.63029,13.07565,12.041
2022/2/21 4:00,13.288,11.724,8.971,14.9595,13.02801,12.0315
2022/2/21 8:00,12.932,11.045,9.185,13.99892,13.04669,12.022
2022/2/21 12:00,13.326,11.191,12.7,13.5275,13.09143,12.065
2022/2/21 16:00,14.126,11.74,14.523,13.61776,13.23684,12.129
2022/2/21 20:00,13.92,11.902,13.217,13.76505,13.25279667,12.121
2022/2/22 0:00,13.644,11.789,9.594,14.21286,13.26875333,11.938
2022/2/22 4:00,12.692,11.641,9.42,14.82874,13.28471,11.9955
2022/2/22 8:00,13.177,11.332,9.668,14.55674,13.16948,12.053
2022/2/22 12:00,13.678,11.873,13.082,13.97149,13.26791,12.079
2022/2/22 16:00,14.094,12.333,15.398,14.00629,13.58002,12.105
2022/2/22 20:00,14.041,12.785,12.426,13.80761,13.44941667,12.11
2022/2/23 0:00,13.584,12.1965,9.893,13.94358,13.31881333,12.147
2022/2/23 4:00,13.205,11.608,9.541,14.27089,13.18821,12.158
2022/2/23 8:00,12.911,11.1,9.578,14.8742,13.11954,12.139
2022/2/23 12:00,13.472,11.368,13.01,14.58442,13.29966,12.175
2022/2/23 16:00,13.972,12.104,15.501,14.4864,13.64474,12.211
2022/2/23 20:00,13.931,12.933,12.592,14.29244,13.56214,12.16066667
2022/2/24 0:00,13.733,13.185,9.53,15.15516,13.47954,12.11033333
2022/2/24 4:00,13.34,12.065,8.966,15.31682,13.3891,12.06
2022/2/24 8:00,13.728,11.042,9.02,13.66957,13.33243,12.131
2022/2/24 12:00,13.694,11.042,12.509,13.60985,13.53809,12.193
2022/2/24 16:00,14.459,11.889,14.958,14.0303,13.73555,12.228
2022/2/24 20:00,14.567,11.889,12.745,15.08443,13.61712,12.159
2022/2/25 0:00,14.239,12.694,9.566,15.66119,13.54283,11.982
2022/2/25 4:00,13.789,12.091,9.234,14.36412,13.50882,12.073
2022/2/25 8:00,13.816,10.765,9.059,13.56541,13.42773,12.164
2022/2/25 12:00,14.047,11.022,12.793,13.62133,13.62568,12.284
2022/2/25 16:00,14.191,12.047,15.08,14.85208,13.62356,12.246
2022/2/25 20:00,14.2,12.577,13.276,15.62076,13.579675,12.097
2022/2/26 0:00,13.975,12.724,9.713,15.43498,13.53579,11.995
2022/2/26 4:00,13.548,11.965,8.38,14.47985,13.43873,11.985
2022/2/26 8:00,13.565,10.743,8.647,13.51729,13.45402,12.153
2022/2/26 12:00,14.062,10.799,12.725,13.17853,13.52842,12.193
2022/2/26 16:00,14.353,11.907,15.153,13.52832,13.77219,12.233
2022/2/26 20:00,14.08425,11.7246,14.6676,13.372132,13.736262,12.235
2022/2/27 0:00,13.8155,11.5422,14.1822,13.215944,13.700334,12.237
2022/2/27 4:00,13.54675,11.3598,13.6968,13.059756,13.664406,12.239
2022/2/27 8:00,13.278,11.1774,13.2114,12.903568,13.628478,12.241
2022/2/27 12:00,13.516,10.995,12.726,12.74738,13.59255,12.243
2022/2/27 16:00,13.974,12.218,15.149,12.48243,13.95882,12.188
2022/2/27 20:00,14.03,12.635,13.022,13.71262,13.77691,12.15933333
2022/2/28 0:00,13.767,11.68,9.629,14.32855,13.55441,12.13066667
2022/2/28 4:00,13.54,10.413,8.866,14.92993,13.65252,12.102
2022/2/28 8:00,13.137,10.066,9.004,13.24432,13.58542,12.009
2022/2/28 12:00,13.963,10.618,12.393,12.07609,13.98787,12.207
2022/2/28 16:00,14.566,11.598,14.648,12.45636,14.34316,12.199
2022/2/28 20:00,13.989,11.326,12.671,12.8896,14.0837,12.25
2022/3/1 0:00,15.271,11.251,10.304,12.861305,13.0657,11.851
2022/3/1 4:00,14.84,11.186,10.048,12.83301,13.02336,11.452
2022/3/1 8:00,14.8065,11.092,9.98,12.32409,12.9724,11.419
2022/3/1 12:00,14.773,11.433,11.937,12.43355,13.1151,11.461
2022/3/1 16:00,14.794,12.019,13.554,12.98859,13.2074,11.516
2022/3/1 20:00,14.856,11.798,12.315,12.505,14.94261,11.571
2022/3/2 0:00,16.993,11.594,10.192,14.36355,16.67782,11.68766667
2022/3/2 4:00,16.9515,11.3375,10.143,13.841335,16.47435,11.80433333
2022/3/2 8:00,16.91,11.081,10.094,13.31912,16.27088,11.921
2022/3/2 12:00,17.773001,11.788,13.298,13.18352,16.79048,11.978
2022/3/2 16:00,18.337,13.299,14.739,13.49434,16.82522,12.05
2022/3/2 20:00,17.919001,12.803,12.741,14.05182,16.63525,12.08
2022/3/3 0:00,13.87,10.691,9.188,14.20989,14.95883,12.309
2022/3/3 4:00,13.675,10.296,8.68,13.05747,14.65975,12.195
2022/3/3 8:00,13.4,10.58,8.843,11.77514,14.29877,12.081
2022/3/3 12:00,14.381,11.433,12.518,11.99622,14.8146,12.144
2022/3/3 16:00,14.176,11.922,14.523,13.16724,15.26964,12.132
2022/3/3 20:00,13.953,12.095,12.603,13.85476,14.813165,12.324
2022/3/4 0:00,9.602,13.461,10.598,9.05762,14.35669,11.738
2022/3/4 4:00,8.455,11.438,9.313,9.029096,13.56178,11.61
2022/3/4 8:00,7.704,9.431,9.671,9.114223,13.25499,11.543
2022/3/4 12:00,9.082,9.885,11.571,8.949977,14.56329,11.573
2022/3/4 16:00,10.625,13.053,11.934,8.671819,15.34452,11.644
2022/3/4 20:00,9.406,15.182,10.581,8.680081,14.55251,11.662
2022/3/5 0:00,12.039,14.95,9.261,9.179448,16.506229,10.163
2022/3/5 4:00,10.842,10.661,8.413,8.948035,16.327629,10.033
2022/3/5 8:00,10.916,8.627,8.594,9.021051,13.94787,9.742
2022/3/5 12:00,11.521,9.902,10.429,9.133344,23.608471,10.011
2022/3/5 16:00,13.607,14.262,9.353666667,9.506259,25.45015,10.549
2022/3/5 20:00,17.431,17.002001,8.278333333,9.879174,20.315889,10.546
2022/3/6 0:00,6.269,15.884,7.203,3.543051,12.59139,10.162
2022/3/6 4:00,5.868,15.419,5.901,2.063968,10.1813,9.843
2022/3/6 8:00,6.178,14.774,6.564,2.146575,8.566562,9.684
2022/3/6 12:00,5.939,12.72325,5.8935,1.706319,8.1673605,10.38775
2022/3/6 16:00,5.7,10.6725,5.223,1.266063,7.768159,11.0915
2022/3/6 20:00,5.461,8.62175,4.5525,0.825807,7.3689575,11.79525
2022/3/7 0:00,5.222,6.571,3.882,0.385551,6.969756,12.499
2022/3/7 4:00,4.062,6.313,3.625,0.099396,6.5705545,12.306
2022/3/7 8:00,3.346,4.863,2.489666667,0.168143,6.171353,15.527
2022/3/7 12:00,4.815,3.179,1.354333333,0.23689,5.7721515,10.536
2022/3/7 16:00,3.922,1.825,0.219,0.236497,5.37295,11.989
2022/3/7 20:00,2.4,2.761,0.623,0.193329,4.9737485,12.375
2022/3/8 0:00,7.4945,9.464,5.944,2.782959,4.574547,10.986
2022/3/8 4:00,12.589,8.181,4.817,2.140946,3.195788,9.492
2022/3/8 8:00,12.469,8.829,5.445,1.466399,4.862139,10.061
2022/3/8 12:00,16.181,12.279,7.578,4.403687,7.949402,14.386
2022/3/8 16:00,15.202,19.860001,10.048,4.868268,10.56292,18.216999
2022/3/8 20:00,10.5,17.908001,8.271,5.720426,6.847333,14.419
2022/3/9 0:00,9.7925,9.395,6.512,5.971653,13.64423,10.236
2022/3/9 4:00,9.085,7.283,5.911,4.342131,12.47481,9.873
2022/3/9 8:00,7.082,7.192,6.339,2.655427,10.49106,10.539
2022/3/9 12:00,9.126,8.452,8.933,5.064349,13.84446,13.555
2022/3/9 16:00,9.136,10.714,10.703,6.357451,13.72618,11.741
2022/3/9 20:00,8.854,9.581,7.891,7.71401,12.24749,11.436
2022/3/10 0:00,7.4755,7.421,6.982,2.417994,10.65177,10.932
2022/3/10 4:00,6.097,7.206,6.989,1.878443,10.25312,10.53
2022/3/10 8:00,6.238,6.898,6.962,1.361101,9.758108,10.159
2022/3/10 12:00,5.741,6.778,7.368,3.26107,9.102282,8.602
2022/3/10 16:00,6.58175,6.681,7.941,1.505441,9.256027,8.584
2022/3/10 20:00,7.4225,6.756,7.874,1.371377,9.14172,8.635
2022/3/11 0:00,8.26325,9.542,9.129,9.252075,10.12278,9.452
2022/3/11 4:00,9.104,9.567,8.417,7.615135,9.831674,9.414
2022/3/11 8:00,9.237,9.5,8.419,7.166096,9.095867,9.271
2022/3/11 12:00,10.516,9.92,9.615,8.649136,10.51849,9.502
2022/3/11 16:00,11.651,10.003,9.747,11.14754,12.64791,9.435
2022/3/11 20:00,10.642,9.671,10.551,9.241501,9.662539,9.52
2022/3/12 0:00,12.1615,12.27,10.887,11.92158,11.68852,10.695
2022/3/12 4:00,13.681,11.542,10.078,11.51537,11.54946,10.83
2022/3/12 8:00,13.6795,11.428,10.3965,11.594625,11.763755,10.943
2022/3/12 12:00,13.678,11.314,10.715,11.67388,11.97805,11.056
2022/3/12 16:00,14.067,11.449,11.145,12.23215,12.37091,11.082
2022/3/12 20:00,13.843,11.114,10.1915,11.64112,13.81021,11.508
2022/3/13 0:00,13.619,10.779,9.238,11.05009,15.24951,11.934
2022/3/13 4:00,11.441,9.623,8.738,10.37155,14.47086,11.9635
2022/3/13 8:00,13.73,9.124,9.183,8.004328,14.23603,11.993
2022/3/13 12:00,16.341999,9.964,11.538,7.231296,14.98105,11.886
2022/3/13 16:00,15.606,11.225,12.367,9.118145,15.49224,11.904
2022/3/13 20:00,15.228,11.884,10.745,11.55206,15.59431,11.92733333
2022/3/14 0:00,14.298,10.512,9.07,9.554598,14.99216,11.95066667
2022/3/14 4:00,13.343,9.297,8.783,7.484525,14.28221,11.974
2022/3/14 8:00,12.676,8.986,9.261,6.318024,13.96104,11.677
2022/3/14 12:00,13.715,9.674,12.052,7.455423,15.43796,12.034
2022/3/14 16:00,14.924,10.773,13.725,8.440527,15.9258,12.024
2022/3/14 20:00,14.983,11.379,10.68,10.52925,15.24956,11.962
2022/3/15 0:00,13.152,11.267,9.093,9.251811,14.54362,11.9
2022/3/15 4:00,11.529,10.08,8.776,9.173957,13.66042,11.933
2022/3/15 8:00,11.154,9.142,9.215,9.421267,13.65155,11.825
2022/3/15 12:00,12.131,9.855,12.169,9.326454,15.63357,12.047
2022/3/15 16:00,13.532,11.171,13.658,9.119787,17.89673,12.269
2022/3/15 20:00,14.899,12.13,11.221,9.198321,16.259821,11.957
2022/3/16 0:00,14.032,10.772,9.9395,9.203457,15.2285705,11.9055
2022/3/16 4:00,12.506,9.414,8.658,9.208593,14.19732,11.854
2022/3/16 8:00,11.81,8.986,8.957,9.215329,13.69059,11.805
2022/3/16 12:00,13.139,9.395,11.951,9.189383,14.46479,11.879
2022/3/16 16:00,14.41,10.245,13.452,9.23817,15.98717,11.985
2022/3/16 20:00,13.89,11.719,10.903,9.370197,15.58403,11.824
2022/3/17 0:00,12.438,11.625,9.273,9.465935,14.83756,12.003
2022/3/17 4:00,10.64,9.335,8.906,9.505768,13.91938,11.931
2022/3/17 8:00,10.217,9.24,8.942,9.696244,13.39366,11.859
2022/3/17 12:00,13.364,9.743,10.731,9.585851,13.30121,12.018
2022/3/17 16:00,13.571,11.046,10.74,9.489582,13.72482,11.926
2022/3/17 20:00,12.484,11.037,10.749,9.641142,13.66271,11.936
2022/3/18 0:00,12.527,9.898,9.167,9.671741,13.61635,12.022
2022/3/18 4:00,12.111,9.272,8.798,9.680132,13.64435,11.831
2022/3/18 8:00,12.067,9.462,9.274,9.692766,13.70934,11.79
2022/3/18 12:00,13.508,9.789,10.988,9.500159,14.10861,11.901
2022/3/18 16:00,14.318,10.119,10.961,9.455608,13.66875,11.738
2022/3/18 20:00,13.843,10.29,9.975,9.564939,13.53392,11.73633333
2022/3/19 0:00,14.079,9.672,9.636,9.676574,13.04791,11.73466667
2022/3/19 4:00,12.724,9.145,9.56,9.731516,12.28912,11.733
2022/3/19 8:00,12.106,9.268,9.989,9.703107,12.77676,11.707
2022/3/19 12:00,12.856,10.053,13.056,9.365305,13.62963,11.584
2022/3/19 16:00,13.844,11.291,14.173,9.767278,14.77112,11.774
2022/3/19 20:00,14.124,11.821,12.569,9.585273,14.25537,11.558
2022/3/20 0:00,13.971,11.081,9.97,9.805911,13.65268,11.607
2022/3/20 4:00,13.438,10.175,9.204,9.886612,13.33179,11.561
2022/3/20 8:00,12.69,10.146,9.437,9.8333,13.70389,11.507
2022/3/20 12:00,13.063,10.972,12.348,9.552457,15.01952,11.668
2022/3/20 16:00,13.859,11.8,13.841,9.442142,15.90801,11.607
2022/3/20 20:00,13.705,11.798,11.992,9.427188,14.83911,11.553
2022/3/21 0:00,13.082,10.467,9.894,9.61166,14.08941,11.617
2022/3/21 4:00,11.921,9.658,9.141,9.688243,13.6798,11.5925
2022/3/21 8:00,11.623,9.759,9.502,9.688448,13.84489,11.568
2022/3/21 12:00,12.497,10.663,12.453,9.575926,15.03852,11.778
2022/3/21 16:00,13.992,12.005,13.959,9.530403,16.058661,11.206
2022/3/21 20:00,13.03,12.521,12.438,9.486145,15.83215,11.623
2022/3/22 0:00,11.429,11.42,9.979,9.690424,15.12535,11.474
2022/3/22 4:00,10.928,10.119,9.06,9.751674,14.43988,11.341
2022/3/22 8:00,10.509,9.711,9.372,9.777596,14.21266,11.392
2022/3/22 12:00,13.044,10.184,12.249,9.547991,14.90074,11.536
2022/3/22 16:00,13.577,11.801,13.129,9.50715,16.53097,11.556
2022/3/22 20:00,12.565,13.517,11.086,9.528526,15.892285,11.513
2022/3/23 0:00,12.838,11.559,10.719,9.601536,15.2536,11.61
